,Station,Longitude,Latitude,Ref. value,Plot Color
2381,IOLA 1 W,-95.4242,37.9233,-0.0003899,No Color
1765,IONIA 2SSW,-85.0778,42.9531,-0.000256084,No Color
1451,IOWA CITY,-91.505,41.6092,-0.002033669,No Color
629,IOWA FALLS,-93.2536,42.5189,-0.000239065,No Color
630,IPSWICH,-99.0383,45.4478,-0.000669273,No Color
712,IRON MT KINGSFORD WWTP,-88.0842,45.7858,-0.000667888,No Color
233,IRON MTN,-115.1219,34.1472,-0.002315434,No Color
1075,IRONWOOD,-90.1892,46.4656,-0.000350555,No Color
2066,ISABELA SUBSTN,-67.0525,18.4653,-9.33E-05,No Color
702,ITASCA UNIV OF MINN,-95.1919,47.2256,-0.000257154,No Color
978,ITHACA CORNELL UNIV,-76.4492,42.4492,-0.001817808,No Color
972,JACKMAN,-70.2583,45.6275,-0.002409468,No Color
1306,JACKSBORO,-98.1561,33.2206,0.000434572,Dark Blue
1675,JACKSON 3 NW,-82.7078,39.08,-0.001429064,No Color
2225,JACKSON EXP STN,-88.8456,35.6214,-0.002410378,No Color
1924,JACKSON MCKELLAR AP,-88.9167,35.5931,-0.000905996,No Color
1707,JACKSON REYNOLDS FLD,-84.4667,42.2667,-0.000741647,No Color
1991,JACKSON SPRINGS 5 WNW,-79.6772,35.1858,-0.001128521,No Color
2036,JACKSONVILLE,-81.7019,30.4844,0.000114714,No Color
876,JACKSONVILLE 2E,-90.2153,39.7353,-0.002088714,No Color
364,JACKSONVILLE BEACH,-81.3928,30.2875,-0.000905851,No Color
481,JACKSONVILLE NAS,-81.6667,30.2333,-0.00097705,No Color
1098,JAL,-103.1872,32.1103,0.000204234,No Color
1522,JAMESTOWN 2 NW,-80.4681,41.4992,-0.001913024,No Color
726,JAMESTOWN MUNI AP,-98.6692,46.9258,-0.0005646,No Color
1390,JAMESTOWN STATE HOSP,-98.685,46.8844,-0.001414254,No Color
1903,JASPER 1 NNW,-84.4461,34.4758,0.000536276,Dark Blue
1072,JEANERETTE 5 NW,-91.7108,29.9592,-0.001957388,No Color
2306,JEFFERSON 2 E,-81.4286,36.4161,-0.000947639,No Color
2013,JEFFERSON CITY WTP,-92.1825,38.5853,-0.000107437,No Color
242,JEMEZ SPRINGS,-106.6872,35.7783,-0.001227153,No Color
1947,JENNINGS,-92.6642,30.2003,0.000499883,Dark Blue
369,JENSEN,-109.3464,40.3611,-0.001520901,No Color
40,JEROME,-114.5192,42.7325,-0.001206696,No Color
766,JERSEYVILLE 2 SW,-90.3431,39.1025,-0.001678926,No Color
148,JESS VALLEY,-120.2947,41.2683,-0.000188313,No Color
1117,JESUP 8 S,-81.8628,31.5075,0.00021655,No Color
283,JOHN DAY,-118.9594,44.4233,-0.000301269,No Color
2174,JOHN H KERR DAM,-78.3011,36.6003,-0.001754493,No Color
1622,JOHN MARTIN DAM,-102.9297,38.0633,-0.001441292,No Color
1844,JOHNSTON 4 SW,-81.8467,33.7775,-0.000455426,No Color
1296,JONESBORO,-67.6494,44.6453,-0.001500484,No Color
1854,JONESBORO 2 NE,-90.6589,35.8489,-0.001078886,No Color
812,JOPLIN,-110.7669,48.5617,-0.002254308,No Color
2296,JOPLIN REGIONAL AIRPORT,-94.5022,37.1467,-0.001308767,No Color
513,JORDAN,-106.9103,47.3144,-0.002088619,No Color
1732,JORDAN 1SSW,-93.6356,44.65,-0.000980141,No Color
2016,JORNADA EXP RANGE,-106.7403,32.6161,-0.000132817,No Color
1611,JULESBURG,-102.2706,40.9867,-0.000225484,No Color
108,JUNCOS 1 SE,-65.9114,18.2264,-4.84E-05,No Color
1123,JUNCTION 4SSW,-99.8045,30.4453,0.000595162,Dark Blue
2680,JUNCTION KIMBLE CO AP,-99.7664,30.5108,-4.94E-05,No Color
213,JUNEAU INTL AP,-134.5639,58.3567,-0.001426442,No Color
1038,KAHULUI AP,-156.4286,20.8997,-0.000144858,No Color
2037,KAILUA 446,NA,NA,0.004766971,Darkest Blue
2063,KAINALIU 73.2,-155.9258,19.5336,-0.000436586,No Color
573,KALISPELL GLACIER AP,-114.2636,48.3042,-0.00112899,No Color
2048,KAMAS,-111.2822,40.6439,-0.000761279,No Color
42,KANAB,-112.5367,37.0286,-0.000361627,No Color
1213,KANALOHULUHULU 1075,-159.6586,22.1297,-1.46E-05,No Color
1701,KANE 1NNE,-78.8036,41.6767,-0.00157894,No Color
2491,KANEOHE BAY MCAS,NA,NA,-0.000915332,No Color
988,KANOPOLIS LAKE,-97.9597,38.6078,-0.00075971,No Color
2688,KANSAS CITY DOWNTOWN AP,-94.5969,39.1208,-0.000807269,No Color
1491,KASSLER,-105.0953,39.49,-0.000720369,No Color
2001,KAYCEE,-106.6375,43.7144,-0.000377061,No Color
2543,KEARNEY 4 NE,-99.0133,40.7258,-0.001252148,No Color
748,KEENE,-72.3247,42.9389,-7.48E-05,No Color
2102,KEENE 3S,-102.9208,47.8967,-0.00160325,No Color
2562,KEISER,-90.0964,35.6872,-0.002016814,No Color
2305,KEMMERER 2N,-110.5328,41.8172,0.000996584,Darkest Blue
1159,KENAI MUNI AP,-151.2392,60.5797,-0.001062178,No Color
1465,KENMARE 1 WSW,-102.0975,48.6692,-0.001984005,No Color
525,KENNEBEC,-99.8628,43.9072,-0.000836891,No Color
2188,KENNETT RADIO KBOA,-90.075,36.2253,0.001670394,Darkest Blue
562,KENNEWICK,-119.1011,46.2111,-0.001198324,No Color
1904,KENOSHA,-87.8156,42.5608,-0.002779451,No Color
218,KENT,-122.2433,47.4172,-0.000899915,No Color
916,KENTFIELD,-122.5447,37.9567,-0.000831907,No Color
606,KEO,-91.9928,34.6033,-0.000915696,No Color
1360,KEOKUK LOCK DAM 19,-91.375,40.3967,0.000650788,Darkest Blue
1870,KEOSAUQUA,-91.9683,40.7275,-0.001180274,No Color
136,KETCHIKAN INTL AP,-131.7117,55.3567,0.000468685,Dark Blue
828,KEWANEE 1 E,-89.8997,41.2428,-0.000184528,No Color
624,KEWAUNEE,-87.505,44.4628,-0.001853928,No Color
461,KEY WEST INTL AP,-81.7522,24.555,-4.66E-05,No Color
508,KEY WEST NAS,-81.6833,24.5833,-0.00169708,No Color
2712,KILAUEA 1134,-159.4044,22.2139,0,No Color
544,KIMBALL 2NE,-103.6344,41.2453,0.00030429,Dark Blue
177,KING CITY,-121.1378,36.2069,-0.000424375,No Color
406,KING SALMON,-156.6294,58.6794,-0.001108832,No Color
2593,KINGMAN,-98.1136,37.6361,-0.000236131,No Color
952,KINGSLEY DAM,-101.6706,41.2097,0.000484338,Dark Blue
1602,KINGSPORT,-82.5275,36.5194,-0.000888408,No Color
1486,KINGSVILLE,-97.8497,27.5311,0.000514213,Dark Blue
2313,KINGSVILLE NAAS,-97.8167,27.5,-0.000481211,No Color
1185,KINSTON 7 SE,-77.5433,35.1967,-0.001586825,No Color
1570,KIRKSVILLE,-92.5747,40.2058,-0.000902668,No Color
2673,KIRKSVILLE RGNL AP,-92.5433,40.0972,-0.003305537,No Color
1411,KIRWIN DAM,-99.1228,39.6619,-0.001321257,No Color
380,KISSIMMEE 2,-81.4239,28.2764,-0.000177388,No Color
2386,KIT CARSON,-102.8031,38.7658,0.00019654,No Color
309,KITOI BAY,NA,NA,-0.002353673,No Color
2625,KLAMATH FALLS INTL AP,-121.7242,42.1469,0.000362761,Dark Blue
1610,KNOXVILLE,-93.1008,41.3247,-0.000186946,No Color
2120,KNOXVILLE MCGHEE TYSON AP,-83.9858,35.8181,-0.001185902,No Color
1637,KODIAK AP,-152.4856,57.7511,-0.000473266,No Color
261,KOFA MINE,-113.9653,33.2742,-0.003289179,No Color
1829,KOKOMO 3 WSW,-86.1758,40.4583,-0.003040872,No Color
2226,KOSCIUSKO,-89.5797,33.0583,-0.001829083,No Color
1056,KOTZEBUE RALPH WEIN AP,-162.6333,66.8667,-0.003078902,No Color
1100,LA CROSSE MUNI AP,-91.2528,43.8789,-0.001736524,No Color
820,LA GRANGE 1N,NA,NA,-0.000850467,No Color
1745,LA HARPE,-90.9686,40.5839,-0.000330034,No Color
2533,LA JUNTA MUNI AP,-103.5122,38.0494,-0.001967748,No Color
782,LA MOURE,-98.2928,46.3547,-0.001017036,No Color
867,LA VERKIN,-113.2686,37.2008,-0.001434771,No Color
50,LACROSSE,-117.8831,46.8167,-8.77E-06,No Color
2187,LAFAYETTE,-86.03,36.5192,-0.001843387,No Color
1910,LAFAYETTE 2W,-85.4336,32.9069,-0.000306477,No Color
1415,LAFAYETTE 3SW,-85.3203,34.6639,-0.001258391,No Color
2178,LAFAYETTE 8 S,-86.9028,40.2964,-0.002481961,No Color
1402,LAFAYETTE PURDUE UNIV AP,-86.9369,40.4122,-0.001616117,No Color
2329,LAFAYETTE RGNL AP,-91.9875,30.205,-0.000554885,No Color
2508,LAHONTAN DAM,-119.0644,39.4689,-0.002109924,No Color
1540,LAJAS SUBSTN,-67.0722,18.0331,9.01E-05,No Color
1850,LAKE ARTHUR 10 SW,-92.7808,30.0031,-0.002818553,No Color
1532,LAKE CITY 2 E,-82.5942,30.1853,-0.000411121,No Color
2273,LAKE CITY 2 SE,-79.7297,33.8642,-0.000824679,No Color
882,LAKE CITY EXP FARM,-85.205,44.3089,-0.00031141,No Color
2520,LAKE MALOYA,-104.3753,36.9825,-0.000304801,No Color
1183,LAKE MILLS,-88.8967,43.0803,-0.003218165,No Color
694,LAKE PARK,-95.3247,43.4483,-0.000568566,No Color
853,LAKE PLACID 2 S,-73.985,44.2489,-0.00243338,No Color
2332,LAKE PROVIDENCE,-91.173,32.8067,-0.001190785,No Color
592,LAKE YELLOWSTONE,-110.3986,44.5619,-0.002250628,No Color
107,LAKETOWN,-111.3208,41.825,-0.001934694,No Color
767,LAKEVIEW,-111.8125,44.5994,-0.00176261,No Color
1706,LAMAR,-102.6306,38.0936,0.000565739,Dark Blue
2374,LAMAR 2W,-94.3147,37.4933,-0.000900885,No Color
1157,LAMESA 1 SSE,-101.9456,32.7228,0.000678311,Darkest Blue
2299,LANCASTER 2NE FLTR PLT,-76.2742,40.05,-0.001991116,No Color
1367,LANCASTER 4 WSW,-90.7889,42.8278,-7.73E-05,No Color
1584,LANDER HUNT FLD AP,-108.7261,42.8153,-0.002767265,No Color
2170,LANDISVILLE 2 NW,-76.4333,40.1167,-0.00202386,No Color
280,LANDSBURG,-121.9614,47.3767,0.000159709,No Color
1771,LANGDON EXP FARM,-98.3447,48.7622,-0.000543486,No Color
951,LANSING CAPITAL CITY AP,-84.5789,42.7803,-0.00124735,No Color
686,LAONA 6 SW,-88.7594,45.5119,-0.000598485,No Color
1170,LAPEER WWTP,-83.3075,43.0608,-0.000241972,No Color
1330,LARAMIE RGNL AP,-105.6747,41.3119,0.000235489,No Color
1655,LAS ANIMAS,-103.2153,38.0636,-0.000695714,No Color
328,LAS VEGAS MCCARRAN AP,-115.1633,36.0719,-0.002572741,No Color
2007,LAS VEGAS MUNI AP,-105.1419,35.6542,-0.000658217,No Color
2250,LAUREL,-89.1236,31.6756,-0.000981842,No Color
1735,LAUREL 3 W,-76.9003,39.0847,-0.002347091,No Color
1929,LAURENS,-82.0219,34.4989,-0.000824857,No Color
2328,LAURINBURG,-79.4664,34.7508,0.000571619,Dark Blue
178,LAVA BEDS NM,-121.5011,41.7019,-0.001873275,No Color
152,LAVEEN 3 SSE,-112.1472,33.3369,-0.001447695,No Color
2391,LAVON DAM,-96.4861,33.0353,-0.0016439,No Color
1042,LAWRENCE,-71.1658,42.6992,-0.001535761,No Color
1297,LAWRENCEBURG FILT PLT,-87.3508,35.2436,0.00024135,No Color
1931,LE CLAIRE L&D 14,-90.4006,41.5747,-0.001393895,No Color
654,LE MARS,-96.1458,42.7817,0.000921594,Darkest Blue
575,LEABURG 1 SW,-122.6886,44.1014,-0.000835578,No Color
1572,LEAD,-103.7714,44.3533,-0.001453835,No Color
1396,LEAD HILL,-92.9158,36.4194,0.001175918,Darkest Blue
2070,LEADVILLE LAKE CO AP,-106.3169,39.2292,-0.001266221,No Color
2641,LEAVENWORTH 3 S,-120.675,47.5586,-0.001955607,No Color
2312,LEBANON 2W,-92.6936,37.685,-0.001142642,No Color
673,LEECH LAKE,-94.2228,47.2467,-0.000108378,No Color
2333,LEESVILLE,-93.2397,31.1417,-0.000127604,No Color
1569,LEITCHFIELD 2 N,-86.2892,37.5108,-0.000598141,No Color
1407,LEMMON,-102.1575,45.9397,-0.001784988,No Color
537,LEMON COVE,-119.0264,36.3817,-0.000951075,No Color
1384,LENNEP 5 SW,-110.6003,46.3619,0.001267462,Darkest Blue
1757,LENOIR,-81.5378,35.915,-0.000346979,No Color
291,LEONARD CREEK RCH,-118.7192,41.5167,-0.000875689,No Color
1471,LEOTI,-101.3658,38.4794,0.001684434,Darkest Blue
523,LEROY 9 WSW,-103.0822,40.4897,-0.001787371,No Color
1392,LEVAN,-111.8653,39.5608,-0.000252634,No Color
2408,LEVELLAND,-102.3758,33.55,-0.000575717,No Color
1606,LEWISBURG 3 N,-80.4042,37.8564,0.000693355,Darkest Blue
1420,LEWISBURG EXP STN,-86.8086,35.4139,-0.001916174,No Color
274,LEWISTON NEZ PERCE CO AP,-117.0156,46.3747,-0.001552441,No Color
1291,LEWISTOWN,-77.5692,40.5864,-0.000720798,No Color
2558,LEWISTOWN MUNI AP,-109.4578,47.0492,-0.000580984,No Color
1582,LEXINGTON,-79.4386,37.7767,-6.21E-05,No Color
1409,LEXINGTON No ColorGRASS AP,-84.6058,38.0408,-0.001739518,No Color
468,LIBBY 1 NE RS,-115.5392,48.4036,-0.000592738,No Color
440,LIBBY 32 SSE,-115.2239,47.9733,0.000278581,Dark Blue
2401,LIBERAL,-100.9294,37.0222,-0.000384554,No Color
2319,LIBERTY,-94.795,30.0592,-0.001373749,No Color
1152,LIBERTY 1 NE,-74.74,41.8017,-0.001880446,No Color
2335,LICKING 4N,-91.8831,37.5544,-0.001179857,No Color
339,LIFTON PUMPING STN,-111.3133,42.1231,-0.002527204,No Color
930,LIHUE WSO AP 1020.1,-159.3405,21.9839,-0.000258193,No Color
1534,LIMA WWTP,-84.1294,40.7247,-0.000921998,No Color
1856,LIMON WSMO,-103.7158,39.1894,-0.001195172,No Color
1656,LINCOLN 1 SE,-98.13,39.0294,0.000916179,Darkest Blue
1650,LINCOLN MUNI AP,-96.7475,40.8508,-0.002711776,No Color
1711,LINCOLNTON 4 W,-81.3289,35.4606,-0.001089387,No Color
109,LIND 3 NE,-118.5658,47.0022,-0.000991946,No Color
752,LINDBERGH LAKE,-113.7125,47.4083,-0.000885773,No Color
2705,LINESVILLE 1 S,-80.425,41.6458,-0.004120014,No Color
2389,LITCHFIELD,-94.5347,45.1278,-0.000305097,No Color
55,LITCHFIELD PARK,-112.3631,33.4992,-0.00042926,No Color
753,LITTLE FALLS CITY RES,-74.8686,43.0603,-0.003524313,No Color
480,LITTLE MTN,-81.415,34.1942,0.000739731,Darkest Blue
202,LITTLE PORT WALTER,-134.6497,56.3831,-0.002030849,No Color
2340,LITTLE ROCK AP ADAMS FLD,-92.2389,34.7272,-0.001069275,No Color
2023,LIVE OAK,-82.965,30.2889,-0.001052029,No Color
43,LIVERMORE,-121.7692,37.6922,-0.000276522,No Color
2342,LIVINGSTON 2 NNE,-94.9256,30.7394,-0.001011801,No Color
1271,LIVINGSTON MISSION FLD,-110.4408,45.6983,-0.001055301,No Color
1062,LLANO,-98.6542,30.7425,-0.001031021,No Color
2492,LOA,-111.6433,38.4058,-0.000796272,No Color
2403,LOCKWOOD,-93.9489,37.3908,0.000427701,Dark Blue
754,LODGEPOLE,-102.6361,41.1489,0.00078843,Darkest Blue
2694,LOGAN,-81.9947,37.8717,-0.0018566,No Color
2477,LOGAN RADIO KVNU,-111.8561,41.7353,-0.001027793,No Color
405,LOGAN UTAH ST UNIV,-111.8033,41.7456,-0.003320896,No Color
924,LOMA,-110.5067,47.9303,-0.000582029,No Color
417,LOMPOC,-120.4514,34.6539,-0.000502682,No Color
1806,LONDON CORBIN AP,-84.0769,37.0872,-0.001893992,No Color
1874,LONDON LOCKS,-81.3706,38.1947,-0.002009139,No Color
1151,LONDON STATE FISH HATCHERY,-83.5097,39.8972,3.37E-06,No Color
784,LONE ROCK TRI CO AP,-90.1814,43.2119,-0.001027919,No Color
427,LONG BEACH DAUGHERTY FLD,-118.1464,33.8117,-0.000371906,No Color
1284,LONG BRANCH OAKHURST,-74.0047,40.2797,-0.001979522,No Color
1922,LONG CREEK,-83.2678,34.7975,-2.82E-05,No Color
1032,LONG FALLS DAM,-70.1983,45.2219,-0.001532985,No Color
1695,LONG PRAIRIE,-94.8892,45.9647,-0.000917017,No Color
1453,LONGVIEW,-122.9164,46.1506,-0.001981853,No Color
105,LOOKOUT POINT DAM,-122.76,43.9144,-0.000354116,No Color
2068,LOS ALAMOS,-106.3214,35.8644,-2.23E-05,No Color
600,LOS ANGELES DWTN USC CAMPUS,-118.2353,34.0511,-0.000804359,No Color
442,LOS ANGELES INTL AP,-118.3889,33.9381,3.33E-05,No Color
112,LOS BANOS,-120.8667,37.0564,-0.000566655,No Color
142,LOS GATOS,-121.9592,37.2319,0.000441228,Dark Blue
2069,LOS LUNAS 3 SSW,-106.7611,34.7675,-0.000181825,No Color
2172,LOUISA,-78.0061,38.0422,-0.0005694,No Color
2259,LOUISBURG,-78.3039,36.1028,-0.000560818,No Color
2240,LOUISVILLE,-89.0711,33.1356,-0.002173334,No Color
2161,LOUISVILLE INTL AP,-85.7392,38.1811,-0.002485624,No Color
1646,LOVELL,-108.4042,44.8375,-0.00126778,No Color
264,LOVELOCK,-118.4767,40.1906,0.000165258,No Color
1141,LOVELOCK DERBY FLD,-118.5692,40.0681,-0.000689365,No Color
1623,LOVEWELL DAM,-98.0256,39.9,0.001205574,Darkest Blue
927,LOWVILLE,-75.4817,43.7975,0.000594956,Dark Blue
2387,LUBBOCK,-101.8136,33.6542,-0.00059341,No Color
693,LUDLOW 3 SSE,-103.3719,45.785,-0.001914898,No Color
1066,LUFKIN ANGELINA CO AP,-94.7544,31.2361,-0.000535946,No Color
1067,LULING,-97.6578,29.6756,-0.000185365,No Color
2067,LUNA RS,-108.9417,33.8225,-0.000581058,No Color
1166,LUPTON 1S,-84.0233,44.42,-0.001001862,No Color
1619,LURAY 5 E,-78.3728,38.6661,-0.002630192,No Color
1568,LYNCHBURG RGNL AP,-79.2067,37.3208,-0.000863399,No Color
1418,LYNXVILLE DAM 9,-91.0986,43.2117,-0.001430159,No Color
238,MACKAY LOST RIVER RS,-113.6317,43.9181,-0.000149313,No Color
1975,MACON MIDDLE GA RGNL AP,-83.6528,32.6847,-0.00049067,No Color
1139,MADELINE ISLAND,-90.7653,46.7781,-0.000754847,No Color
60,MADERA,-120.0378,36.9539,-0.000292957,No Color
1140,MADILL,-96.7708,34.0919,-0.000156685,No Color
1687,MADISON 3NNW,-81.8464,38.1025,-0.001938079,No Color
1073,MADISON DANE RGNL AP,-89.3453,43.1406,-0.002130797,No Color
1567,MADISON WWTP,-96.1661,45.0025,-0.000861952,No Color
1122,MADISONVILLE,-95.9203,30.9392,-0.000656621,No Color
527,MADRAS,-121.0011,44.6167,-5.94E-05,No Color
514,MADRAS 2 N,-121.1461,44.6633,-0.002411114,No Color
472,MADRID,-101.5428,40.8508,0.000809011,Darkest Blue
17,MALAD CITY,-112.2872,42.1492,-0.001335511,No Color
1162,MALHEUR BRANCH EXP STN,-117.0247,43.9794,-0.001367096,No Color
2506,MALHEUR REFUGE HQ,-118.8447,43.265,-0.000899529,No Color
509,MALTA 35 S,-107.9556,47.8417,0.00086151,Darkest Blue
2347,MALVERN,-92.8364,34.3947,-0.000536229,No Color
2267,MAMMOTH CAVE,-86.1481,37.1317,-0.002295124,No Color
1871,MAMMOTH SPRING,-91.535,36.4947,0.000104414,No Color
2089,MANASSA,-105.9392,37.1742,0.000312118,Dark Blue
2596,MANATI 2 E,-66.4661,18.4308,-0.000434218,No Color
773,MANDAN EXP STN,-100.9097,46.8128,-0.002006348,No Color
1818,MANILA,-109.7258,40.99,-0.000106463,No Color
572,MANISTEE 3SE,-86.2939,44.2114,-0.00026712,No Color
1518,MANISTIQUE WWTP,-86.2514,45.9511,-0.000879453,No Color
700,MANITOWOC,-87.6522,44.0869,-0.002055172,No Color
229,MANLEY HOT SPRINGS,-150.638,64.9989,-0.001669628,No Color
591,MANSFIELD 5 W,-82.6167,40.7667,-0.001101019,No Color
593,MANSFIELD LAHM MUNI AP,-82.5178,40.8203,-0.000907714,No Color
505,MANTI,-111.6306,39.2583,0.000323967,Dark Blue
134,MANZANITA LAKE,-121.5767,40.5411,-0.002381688,No Color
597,MAPLE CITY 1E,-85.8353,44.855,-0.00098157,No Color
657,MAPLETON NO.2,-95.7836,42.1619,-0.000269908,No Color
1434,MAQUOKETA 4 W,-90.7489,42.0494,0.001074901,Darkest Blue
2496,MARATHON,-103.2717,30.1925,-0.000247737,No Color
954,MARBLE HILL,-89.9664,37.3036,-0.000983164,No Color
1527,MARCUS HOOK,-75.4283,39.8253,-0.002497867,No Color
2198,MARIANNA 2 S,-90.7664,34.7392,-0.000251889,No Color
1189,MARIETTA 5SW,-97.1642,33.8761,-0.000218003,No Color
791,MARINETTE,-87.6236,45.0983,-0.001007837,No Color
868,MARION 2 N,-83.1333,40.6167,-0.00021826,No Color
2160,MARION 2 NW,-82.0289,35.7072,-0.000534473,No Color
125,MARION FRKS FISH HATCH,-121.9486,44.6125,2.03E-05,No Color
2298,MARION JUNCTION 2 NE,-87.2314,32.4714,-0.000415353,No Color
1119,MARLIN 3 NE,-96.8581,31.3336,-0.000499222,No Color
1542,MARQUETTE,-87.5483,46.5311,-0.001159019,No Color
1245,MARSHALL,-93.2225,39.1342,0.001058726,Darkest Blue
669,MARSHALLTOWN,-92.9244,42.0647,-0.000198986,No Color
1470,MARSHFIELD EXP FARM,-90.1333,44.6411,-0.003208224,No Color
521,MARTIN,-101.7386,43.1803,-0.00099302,No Color
2575,MARTIN U OF T BRANCH E,-88.8636,36.3444,-0.000570615,No Color
1781,MARTINSBURG E WV RGNL AP,-77.9844,39.4019,-0.000531654,No Color
2692,MARTINSVILLE 2 SW,-86.453,39.4039,-0.001135346,No Color
1983,MARTINSVILLE FLTR PLT,-79.865,36.7056,-0.000257304,No Color
1545,MARYSVILLE,-83.3669,40.2411,-0.001726096,No Color
2428,MARYVILLE 2E,-94.8342,40.3458,-0.000947031,No Color
375,MASON,-99.2306,30.7478,-0.000730884,No Color
617,MASON CITY MUNI AP,-93.3269,43.1544,-0.001890673,No Color
996,MASSABESIC LAKE,-71.3933,42.9892,-0.001101034,No Color
771,MASSENA INTL AP,-74.8458,44.9358,-0.001437031,No Color
2445,MATADOR,-100.825,34.0044,-0.00046476,No Color
1083,MATAGORDA NO 2,-95.9733,28.6836,-0.000147844,No Color
200,MATANUSKA EXPERIMENT FARM,-149.2542,61.5664,-0.001140075,No Color
1475,MATHER 3 NW,-90.3483,44.1747,-0.000599998,No Color
2015,MAUNA LOA SLOPE OBS 39,NA,NA,-0.000867765,No Color
1477,MAUSTON 1 SE,-90.0597,43.79,-0.000830686,No Color
1456,MAX,-101.2922,47.8214,-0.001763788,No Color
2514,MAXWELL 3 NW,-104.5867,36.5697,-0.000454559,No Color
10,MAY 2SSE,-113.8953,44.5664,-0.001384691,No Color
2027,MAYAGUEZ CITY,-67.1378,18.1875,-2.88E-05,No Color
2538,MAYBELL,-108.0947,40.5158,0.001680396,Darkest Blue
2090,MAYO,-83.1819,30.1064,-0.000106938,No Color
2626,MAYPORT PILOT STN,-81.4167,30.4,-0.000518006,No Color
2478,MAYSVILLE SEWAGE PLT,-83.7872,38.6869,-0.001727773,No Color
708,MAYVILLE,-97.3514,47.4989,-0.000595641,No Color
850,MC CALL,-116.1047,44.8872,0.000186384,No Color
132,MC CLOUD,-122.1383,41.2514,-0.00077079,No Color
775,MC CLUSKY,-100.4444,47.4825,-0.002807242,No Color
751,MC COOK,-100.6203,40.2156,-0.000606642,No Color
1512,MC HENRY 3W,-98.6422,47.5808,-0.002553558,No Color
1325,MC INTOSH 6 SE,-101.2767,45.8383,-0.001013043,No Color
615,MC LEOD 3 E,-97.2392,46.3911,-0.001642319,No Color
1314,MC MILLIN RSVR,NA,NA,-0.000630394,No Color
2152,MC MINNVILLE,-85.7811,35.6722,-0.000915459,No Color
386,MC NARY 2N,-109.8589,34.1142,-7.74E-05,No Color
2216,MCALESTER RGNL AP,-95.7831,34.8822,-0.000802129,No Color
2327,MCALLEN,-98.2511,26.1917,-0.000481138,No Color
1485,MCCAMEY,-102.2217,31.1331,-0.000924504,No Color
2676,MCCAMMON,-112.1919,42.6447,-0.000459799,No Color
1979,MCCOLL 3 NNW,-79.5683,34.7056,-0.000312411,No Color
585,MCCOMB/PIKE CO/JOHN E LEWIS AP,-90.4708,31.1828,-0.000835335,No Color
2550,MCCOOK,-98.1236,26.565,-0.000551229,No Color
1376,MCGAFFEY 5 SE,-108.4447,35.3364,-0.001463128,No Color
102,MCGILL,-114.7733,39.4136,-0.001087061,No Color
1071,MCGRATH AP,-155.6103,62.9575,-0.002715683,No Color
164,MCKENZIE BRG RS,-122.1164,44.1792,0.000940359,Darkest Blue
2088,MCKINLEY PARK,-148.9692,63.7175,-0.002328815,No Color
2437,MCPHERSON,-97.6097,38.3772,6.39E-05,No Color
2645,MEACHAM,-118.4247,45.5114,0.000646747,Darkest Blue
1020,MEADE,-100.345,37.285,-0.000217348,No Color
411,MECCA FIRE STN,-116.0767,33.5714,-0.000715514,No Color
1458,MEDFORD,-90.3439,45.1308,-0.001604121,No Color
254,MEDFORD ROGUE VLY AP,-122.8722,42.3811,-3.78E-05,No Color
540,MEDICINE BOW,-106.2061,41.8969,0.000453115,Dark Blue
1557,MEDICINE CREEK DAM,-100.2228,40.3761,-0.001208088,No Color
1116,MEDICINE LAKE 3 SE,-104.4514,48.4828,0.000446168,Dark Blue
1328,MEDORA,-103.5264,46.9161,-0.000276003,No Color
2648,MEEKER,-107.9058,40.0358,0.002844928,Darkest Blue
1948,MEEKER 5 W,-96.9772,35.505,-0.000915854,No Color
320,MELBOURNE WFO,-80.6539,28.1136,-3.57E-05,No Color
679,MELLEN 4 NE,-90.6417,46.3689,-0.000528716,No Color
786,MELLETTE 4 W,-98.5825,45.155,0.000162352,No Color
2364,MELROSE,-103.625,34.4278,-0.002056541,No Color
880,MELSTONE,-107.8706,46.6006,-0.000770548,No Color
2324,MEMPHIS INTL AP,-89.9864,35.0564,-0.001980166,No Color
1158,MENA,-94.2494,34.5731,0.000907365,Darkest Blue
1108,MENARD,-99.7958,30.9144,0.000738183,Darkest Blue
640,MENNO,-97.5714,43.2358,-0.000890324,No Color
1718,MENOMONIE,-91.9364,44.8742,-0.001672735,No Color
169,MERCED,NA,NA,-0.000701577,No Color
1516,MERIDIAN KEY FLD,-88.7442,32.3347,-0.000541556,No Color
1461,MERRILL,-89.6617,45.1786,-0.000703579,No Color
2504,MESA VERDE NP,-108.4883,37.1986,0.000782545,Darkest Blue
2574,METTER,-82.0819,32.3972,6.74E-05,No Color
817,MEXICAN HAT,-109.8675,37.1497,-0.001754079,No Color
2417,MEXICO,-91.8861,39.1756,-0.003747175,No Color
466,MIAMI BEACH,-80.1336,25.8064,-0.00179394,No Color
373,MIAMI INTL AP,-80.3164,25.7906,-0.000676087,No Color
1013,MIDDLE DAM,-70.9211,44.7786,-0.002835049,No Color
1864,MIDDLEBOURNE 3 ESE,-80.9047,39.4953,0.000353194,Dark Blue
1760,MIDDLETOWN 4 W,-72.7167,41.55,-0.002102802,No Color
2630,MIDDLETOWN HARRISBURG INTL AP,-76.7633,40.1936,-0.002216544,No Color
1079,MIDLAND 4 ENE,-102.0258,32.0186,-0.000670197,No Color
