,Station,Longitude,Latitude,Ref. value,Plot Color
637,MILFORD 4 NW,-95.1842,43.3828,-0.00208151,No Color
1188,MILFORD GM PROVING GRD,-83.6844,42.5794,-0.001364911,No Color
2136,MILLBROOK,-73.67,41.8553,0.002314408,Darkest Green
2062,MILLEDGEVILLE,-83.2497,33.0831,-0.009521243,No Color
1756,MILLER,-98.9814,44.5178,0.003414813,Darkest Green
1813,MILLERSBURG,-81.9197,40.5375,-0.003439006,No Color
2624,MILLINOCKET MUNI AP,-68.6925,45.6478,-0.005896324,No Color
487,MILLPORT 4 NE,-80.8561,40.7692,-0.007908507,No Color
1762,MILLVILLE MUNI AP,-75.0667,39.3667,-0.002560752,No Color
500,MILTON FREEWATER,-118.4089,45.9428,-0.003495125,No Color
1466,MILWAUKEE MITCHELL AP,-87.9044,42.955,-0.008609259,No Color
1526,MILWAUKEE MT MARY CLG,-88.0294,43.0719,-0.003729786,No Color
463,MINA,-118.1056,38.3844,-0.005943453,No Color
2092,MINCHUMINA,-152.2817,63.9033,0.001751846,Dark Green
515,MINDEN,-119.7758,38.9547,-0.009169886,No Color
2505,MINERAL WELLS AP,-98.0603,32.7817,-0.002050838,No Color
579,MINIDOKA DAM,-113.5003,42.6767,-0.002222768,No Color
1590,MINNEAPOLIS,-97.7047,39.1247,-0.001840581,No Color
683,MINNEAPOLIS/ST PAUL AP,-93.2289,44.8831,-0.005278252,No Color
649,MINOCQUA,-89.7322,45.8864,-0.0017478,No Color
1886,MINONK,-89.0339,40.9125,-0.003486725,No Color
1489,MINOT EXP STN,-101.2964,48.1803,-0.001232882,No Color
661,MINOT INTL AP,-101.2733,48.2553,-0.002999468,No Color
1712,MISSION 14 S,-100.6083,43.1114,-0.00082049,No Color
2638,MISSOULA 6 NW WFO,-114.0911,46.9244,-0.009079238,No Color
315,MISSOULA INTL AP,-114.0925,46.9208,-0.004012452,No Color
479,MITCHELL 5E,-103.7008,41.9481,-0.004584233,No Color
551,MOAB,-109.5458,38.5744,-0.004542407,No Color
2315,MOBERLY,-92.4369,39.4194,-3.64E-05,No Color
1414,MOBILE,-88.2397,30.6794,0.000605298,Dark Green
2682,MOBILE DWTN AP,-88.0681,30.6264,-0.005722333,No Color
1394,MOBRIDGE 2NNW,-100.4489,45.5656,-0.003214748,No Color
2594,MOCCASIN EXP STN,-109.9514,47.0575,-0.005120112,No Color
57,MODESTO CITY CO AP,-120.9506,37.6242,-0.00885124,No Color
361,MOFFETT FEDERAL AIRFIELD,-122.0481,37.4058,-0.00577026,No Color
2552,MOFFIT 3 SE,-100.2294,46.6706,-0.00487363,No Color
1463,MOHALL,-101.5089,48.7603,-0.000736793,No Color
1031,MOHONK LAKE,-74.155,41.7681,-0.005684909,No Color
1368,MOLINE QUAD CITY INTL AP,-90.5233,41.4653,-0.003736456,No Color
2032,MOLOKAI AP,-157.0961,21.1544,0.0057101,Darkest Green
1733,MONDOVI,-91.6719,44.5647,-0.003768079,No Color
206,MONROE,-121.9944,47.8453,3.68E-05,No Color
1700,MONROE 2 SE,-80.5233,34.9797,-0.005413367,No Color
2338,MONROE RGNL AP,-92.0406,32.5156,-0.005478602,No Color
470,MONTAGUE 4 NW,-86.4175,43.4614,-0.001813296,No Color
2058,MONTE VISTA 2W,-106.1872,37.5811,0.001132872,Dark Green
2151,MONTEAGLE,-85.8417,35.2244,0.001880103,Darkest Green
1541,MONTELLO,-89.3169,43.7806,-0.001880811,No Color
866,MONTELLO 2NE,-114.1708,41.2783,0.002644261,Darkest Green
789,MONTEVIDEO 1 SW,-95.7461,44.9342,-0.002186484,No Color
277,MONTEZUMA CASTLE NM,-111.8381,34.6106,-0.006040815,No Color
1896,MONTGOMERY AP,-86.4075,32.2997,-0.004201827,No Color
1405,MONTICELLO 3 NE,-84.8275,36.8667,-0.000966506,No Color
1917,MONTICELLO 5 SE,-83.7833,30.4922,-0.008595409,No Color
2214,MONTICELLO MUNI AP,-91.7556,33.6361,-0.008852657,No Color
2435,MONTROSE #2,-107.8792,38.4858,-0.004617524,No Color
1036,MOORE HAVEN LOCK 1,-81.0872,26.84,-0.007230796,No Color
1681,MOOREFIELD 1 SSE,-78.9664,39.0461,-0.000698126,No Color
2542,MOORHEAD 9 NE,-105.7517,45.1758,-0.008980171,No Color
199,MOOSE,-110.7169,43.6536,-0.005482673,No Color
718,MOOSE LAKE 1 SSE,-92.7578,46.4378,-0.005840446,No Color
713,MORA,-93.3147,45.8775,-0.00239098,No Color
44,MORAN 5WNW,-110.5889,43.8567,-0.000806744,No Color
342,MOREHEAD CITY 2 WNW,-76.7358,34.7336,-0.006059654,No Color
2202,MORGAN CITY,-91.1761,29.6833,-0.001267743,No Color
2254,MORGANTON,-81.6728,35.7297,1.70E-05,No Color
854,MORGANTOWN HART FLD,-79.9164,39.6428,-0.00621347,No Color
2249,MORGANTOWN L&D,-79.9697,39.6203,-0.003735295,No Color
2057,MORMON FLAT,NA,NA,-0.010289146,No Color
588,MORO,-120.7236,45.4825,-0.004136855,No Color
120,MORONI,-111.5872,39.5267,-0.004793198,No Color
2334,MORRILTON,-92.7672,35.1581,0.003555349,Darkest Green
2662,MORRIS 1 NW,-88.4336,41.3708,-0.006779375,No Color
776,MORRIS WC EXP STN,-95.8747,45.5903,-0.003221709,No Color
821,MORRISON,-89.9744,41.8039,-0.000840333,No Color
296,MORRISVILLE 6 SW,-75.7264,42.8417,-0.006172322,No Color
359,MORRO BAY FIRE DEPT,-120.8456,35.3672,-0.00230248,No Color
1358,MOSBY 4 ENE,-107.8225,47.0219,-0.000543363,No Color
121,MOSCOW U OF I,-116.9558,46.7281,-0.004619609,No Color
2631,MOSES LAKE GRANT CO AP,-119.3192,47.2078,0.001658028,Dark Green
2407,MOSQUERO 1 NE,-103.9439,35.8022,-0.008909215,No Color
1801,MOULTON 2,-87.2989,34.4883,-0.002135506,No Color
1968,MOULTRIE 2 ESE,-83.7492,31.1769,-0.006397745,No Color
2567,MOUND VALLEY 3 WSW,-95.4508,37.1872,0.000630874,Dark Green
2071,MOUNTAINAIR,-106.2606,34.5208,-0.00852133,No Color
446,MOXEE CITY 10 E,-120.1678,46.5053,-0.005601845,No Color
308,MT ADAMS RS,-121.5403,45.9997,-0.006510029,No Color
1782,MT AIRY 2 W,-80.6508,36.4992,0.004042414,Darkest Green
2443,MT AYR,-94.2428,40.7053,0.000455846,Dark Green
1816,MT CARROLL,-89.9842,42.0981,-0.004095666,No Color
879,MT CLEMENS ANG BASE,-82.8183,42.6083,-0.005376258,No Color
1835,MT DIABLO JUNCTION,-121.9303,37.8792,0.005278406,Darkest Green
367,MT HAMILTON,-121.6425,37.3436,-0.000189663,No Color
977,MT LOCKE,-104.0233,30.7053,-0.007152083,No Color
976,MT MANSFIELD,-72.8153,44.5247,-0.004576455,No Color
1337,MT PLEASANT 1 SSW,-91.5647,40.9486,-0.001845634,No Color
1807,MT PLEASANT 1N,-87.2019,35.5572,-0.003203118,No Color
855,MT PLEASANT UNIV,-84.7697,43.5858,-0.005564912,No Color
1849,MT STERLING,-83.9333,38.0583,0.006017312,Darkest Green
1019,MT SUNAPEE,-72.0792,43.3325,-0.004595157,No Color
917,MT VERNON 3 NE,-88.8533,38.3483,0.001387323,Dark Green
857,MT WASHINGTON,-71.2994,44.2667,-0.004758051,No Color
2270,MT WEATHER,-77.8883,39.0642,-0.00714853,No Color
449,MT WILSON CBS,-118.0711,34.2308,-0.009162313,No Color
2687,MTN CITY 2,-81.8033,36.4739,-0.003375191,No Color
918,MTN DELL DAM,-111.7222,40.7497,-0.004452884,No Color
2343,MTN GROVE 2 N,-92.2617,37.1542,-0.001019195,No Color
2234,MTN HOME 1 NNW,-92.3939,36.3458,-0.004293133,No Color
486,MTN LAKE,-81.5992,27.9378,-0.003955089,No Color
1504,MTN PARK,-105.8225,32.9539,-0.005388888,No Color
425,MUD MTN DAM,-121.9356,47.1414,0.001431873,Dark Green
1381,MULESHOE #1,-102.7328,34.2192,-0.002768653,No Color
804,MUNISING,-86.6625,46.4122,-0.004294118,No Color
1349,MURDO,-100.7078,43.8894,-0.002901588,No Color
1343,MURFREESBORO 5 N,-86.3728,35.9203,-0.003891184,No Color
1332,MUSCATINE,-91.0728,41.4075,-0.003785521,No Color
1877,MUSCLE SHOALS RGNL AP,-87.5997,34.7442,-0.005570837,No Color
583,MUSKEGON CO AP,-86.2367,43.1711,-0.006525764,No Color
2278,MUSKOGEE,-95.3339,35.7781,-0.002603987,No Color
983,MUTUAL,-99.17,36.2283,0.00120499,Dark Green
530,MYAKKA RIVER SP,-82.3161,27.2417,-0.007728121,No Color
935,MYSTIC LAKE,-109.7311,45.2436,-0.003072147,No Color
118,MYTON,-110.0617,40.1942,-0.007100802,No Color
2285,NAHUNTA 6NE,-81.9197,31.2739,0.000220375,No Color
502,NANTUCKET MEM AP,-70.0608,41.2531,-0.006447988,No Color
336,NAPA STATE HOSPITAL,-122.2647,38.2778,-0.005757184,No Color
2525,NASHUA 2 NNW,-71.4736,42.7914,-0.009535186,No Color
1810,NASHVILLE 1 E,-89.3586,38.3431,-0.001925433,No Color
1719,NASHVILLE INTL AP,-86.6892,36.1189,-0.003809171,No Color
2341,NATCHEZ,-91.3408,31.5889,0.001329479,Dark Green
2215,NATL ARBORETUM DC,-76.97,38.9133,-0.007345622,No Color
2622,NATURAL BRG,-111.4533,34.3222,-0.001352322,No Color
197,NEEDLES AP,-114.6189,34.7675,-0.009077576,No Color
1404,NEILLSVILLE 3ESE,-90.535,44.5378,-0.000358288,No Color
2670,NENANA MUNI AP,-149.0717,64.55,-0.004158305,No Color
91,NEOLA,-110.0511,40.4178,-0.004888869,No Color
1949,NEOSHO,-94.36,36.8639,-0.001078718,No Color
129,NEPHI,-111.8319,39.7122,-0.0009387,No Color
2696,NESHAMINY FALLS,-74.955,40.1358,0.006528415,Darkest Green
1283,NESS CITY,-99.91,38.4478,-0.000415264,No Color
271,NEVADA CITY,-121.0008,39.2467,-0.008094521,No Color
2346,NEVADA WTP,-94.3736,37.8394,-0.003811716,No Color
329,NEW BERN CRAVEN CO AP,-77.0481,35.0678,-0.004062152,No Color
1455,NEW BRAUNFELS,-98.1189,29.7192,-0.001711391,No Color
477,NEW CASTLE 1 N,-80.3614,41.0172,-0.006900181,No Color
728,NEW CASTLE 3 SW,-85.3953,39.8942,-0.000541036,No Color
1546,NEW CUMBERLAND L/D,-80.6275,40.5261,-0.000865102,No Color
1369,NEW ENGLAND,-102.8692,46.5414,-0.003800452,No Color
1422,NEW FRANKLIN 1W,-92.7558,39.0172,0.000306452,No Color
1452,NEW HAMPTON,-92.3122,43.0453,0.000604596,Dark Green
137,NEW HARMONY,-113.2897,37.4636,-0.001579085,No Color
2123,NEW HAVEN TWEED AP,-72.8872,41.2639,-0.006980718,No Color
1803,NEW LEXINGTON 2 NW,-82.2156,39.7333,-0.001332073,No Color
625,NEW LONDON,-88.7189,44.3589,0.001055122,Dark Green
187,NEW MEADOWS RS,-116.2933,44.9714,-0.0021838,No Color
1049,NEW ORLEANS AUDUBON,-90.1303,29.9167,-0.010585059,No Color
1046,NEW ORLEANS INTL AP,-90.2511,29.9933,-0.011280532,No Color
393,NEW RIVER MCAF,-77.3833,34.7,-0.004272398,No Color
1085,NEW ROADS 5 NE,-91.3672,30.7267,-0.008568146,No Color
1852,NEW SALEM 5NW,-101.4897,46.8925,-0.001294718,No Color
1199,NEW YORK CNTRL PK TWR,-73.9692,40.7789,-0.004081493,No Color
1226,NEW YORK JFK INTL AP,-73.7622,40.6386,-0.004112922,No Color
1214,NEW YORK LAGUARDIA AP,-73.8803,40.7794,-0.008098263,No Color
1219,NEWARK INTL AP,-74.1694,40.6825,-0.006151186,No Color
1793,NEWARK WATER WKS,-82.4128,40.0875,-0.000378233,No Color
2207,NEWBERRY,-81.6236,34.2978,-0.000917313,No Color
1380,NEWBERRY CORRECTIONAL FACILITY,-85.5033,46.3286,-0.008125229,No Color
1406,NEWCASTLE,-104.1886,43.8497,-0.00540516,No Color
1663,NEWELL,-103.4275,44.7158,-0.00423623,No Color
660,NEWHALEM,-121.2419,48.6758,-0.000693522,No Color
2165,NEWPORT 1 NW,-83.2008,35.9833,-0.006364633,No Color
758,NEWPORT BEACH HARBOR,-117.8803,33.6025,-0.007645682,No Color
2289,NEWTON EXP STN,-89.0817,32.3378,-0.001211419,No Color
126,NEZPERCE,-116.243,46.2325,0.001436257,Dark Green
862,NICEVILLE,-86.4928,30.5317,0.000303507,No Color
2302,NIMROD DAM,-93.1594,34.9553,-0.008632675,No Color
1103,NIXON,-97.7675,29.2283,-0.00239215,No Color
335,NOGALES 6 N,-110.9681,31.4553,-0.007773231,No Color
234,NOME MUNI AP,-165.44,64.5111,-0.003691996,No Color
2563,NORFOLK 2 SW,-73.2208,41.9725,-0.007207247,No Color
319,NORFOLK INTL AP,-76.1922,36.9033,-0.006977698,No Color
2406,NORFOLK KARL STEFAN AP,-97.4353,41.9856,-0.005420671,No Color
348,NORFOLK NAS,-76.2833,36.95,-0.007025199,No Color
2658,NORMAN 3SSE,-97.4378,35.1808,0.000538214,Dark Green
1561,NORRIS,-84.0603,36.2131,0.002490457,Darkest Green
1304,NORRIS MADISON PH,-111.6325,45.4856,-0.006029507,No Color
2607,NORRISTOWN,-75.3583,40.1197,-0.007092636,No Color
288,NORTH BEND RGNL AP,-124.2436,43.4133,0.001782459,Dark Green
2025,NORTH FORK RS,-119.5097,37.2328,-0.001707219,No Color
561,NORTH ISLAND NAS,-117.2,32.7,-0.005100376,No Color
1617,NORTH PLATTE EXP FARM,-100.7494,41.0569,-0.002871064,No Color
2532,NORTH PLATTE RGNL AP,-100.6694,41.1214,-0.005418348,No Color
1432,NORTH VERNON 2 ESE,-85.5997,39.0017,-0.003438007,No Color
1551,NORTH WILKESBORO,-81.1494,36.1631,-0.007470782,No Color
2657,NORTHFIELD,-72.6567,44.1647,-0.005214626,No Color
869,NORTHPORT,-117.8667,48.8742,-0.001097838,No Color
1160,NORTHWAY AP,-141.9292,62.9614,-0.000646436,No Color
1600,NORTON 9SSE,-99.8361,39.7411,-0.003938437,No Color
2201,NORWALK WWTP,-82.6167,41.2667,-0.00780624,No Color
1729,NORWICH PUB UTILITY PLANT,-72.0642,41.5269,-0.008400545,No Color
944,NYSSA,-116.9903,43.8764,-0.004112111,No Color
1751,O'NEILL,-98.6564,42.4594,-0.002527097,No Color
1354,OAK CITY,-112.3342,39.3758,-0.000508605,No Color
1145,OAK RIDGE ATDD,-84.2486,36.0028,-0.008836046,No Color
1599,OAKDALE,-97.9667,42.0644,-0.001908457,No Color
787,OAKES,-98.0919,46.1458,-0.001286826,No Color
2235,OAKLAND 1 SE,-79.4,39.4133,-0.008207132,No Color
431,OAKLAND METRO INTL AP,-122.2208,37.7214,0.001920152,Darkest Green
215,OAKLEY,-113.8981,42.2342,-0.002665442,No Color
1686,OAKLEY 4W,-100.9447,39.1131,0.004061489,Darkest Green
15,OAKRIDGE FISH HATCHERY,-122.4433,43.7428,-0.000567996,No Color
2337,OBERLIN FIRE TWR,-92.7739,30.6036,-0.003508268,No Color
504,OCALA,-82.0778,29.1639,-0.002521367,No Color
321,OCEANA NAS,-76.0333,36.8167,-0.005979031,No Color
543,OCEANSIDE MARINA,-117.395,33.2097,0.001398068,Dark Green
209,OCHOCO RS,-120.4264,44.3964,-0.002392052,No Color
2288,OCONALUFTEE,-83.3056,35.5158,-0.006534807,No Color
1326,OCONOMOWOC,-88.5036,43.1003,-0.003666207,No Color
764,OCONTO 4 W,-87.955,44.8919,-0.003809276,No Color
2629,OCRACOKE,-75.9872,35.1075,-0.001044256,No Color
452,ODESSA,-118.6944,47.3328,-0.003687232,No Color
1667,OELRICHS,-103.2372,43.1878,-0.000628596,No Color
989,OGALLALA,-101.7206,41.1275,-0.009139467,No Color
822,OGDENSBURG 4 NE,-75.4442,44.7281,-0.00632409,No Color
444,OJAI,-119.2275,34.4478,-0.002043017,No Color
2362,OKLAHOMA CITY WILL ROGERS AP,-97.6006,35.3889,-0.004227523,No Color
2689,OLATHE JOHNSON CO AP,-94.8897,38.8317,-0.002133073,No Color
1146,OLD FORGE,-74.9839,43.7025,-0.00615729,No Color
736,OLGA 2 SE,-122.8064,48.6117,-0.004469161,No Color
1417,OLNEY 2S,-88.0817,38.7003,-0.001952786,No Color
2545,OLTON,-102.1356,34.1797,-0.002947793,No Color
183,OLYMPIA AP,-122.9033,46.9733,-0.002550817,No Color
2020,OMAHA EPPLEY AIRFIELD,-95.8992,41.3103,-0.00296384,No Color
326,OMAK AP,-119.5167,48.4608,-0.010216663,No Color
1190,ONAWAY 4N,-84.2233,45.4108,-0.003801231,No Color
2130,ONEIDA,-84.5308,36.5028,-0.003007108,No Color
1639,ONIDA 4 NW,-100.1447,44.7317,-0.000622561,No Color
1246,ONTARIO KSRV,-116.9717,44.0439,-0.002304564,No Color
1969,OOLITIC PURDUE EX FRM,-86.5519,38.8894,-0.003129449,No Color
2465,OOLOGAH DAM,-95.6833,36.4333,-0.005337504,No Color
437,OPAEULA 870,NA,NA,0.006871157,Darkest Green
2294,OPELIKA,-85.4492,32.6592,-0.002899283,No Color
2565,OPHEIM 10 N,-106.38,48.9989,-0.003735639,No Color
1961,OPHEIM 12 SSE,-106.3153,48.6956,0.000463593,Dark Green
450,OPIHIHALE NO 2 24.1,-155.8747,19.2706,0.001342358,Dark Green
1787,ORANGEBURG 2,-80.8733,33.4886,-0.007553898,No Color
61,ORDERVILLE,-112.6389,37.2722,-0.007024242,No Color
2399,OREGON,-95.1464,39.9808,-0.003372407,No Color
250,OREGON CITY,-122.6047,45.3558,-0.006653403,No Color
2055,ORGAN PIPE CACTUS NM,-112.8003,31.9556,-0.011159036,No Color
83,ORLAND,-122.1997,39.7458,-0.006743942,No Color
2635,ORLANDO EXECUTIVE AP,-81.3331,28.5453,-0.004847325,No Color
343,ORLANDO INTL AP,-81.325,28.4339,-0.0069302,No Color
155,ORLEANS,-123.5317,41.3089,-0.000971265,No Color
311,OROGRANDE,-106.0925,32.3789,-0.004760699,No Color
82,OROVADA 3 W,-117.8389,41.5683,0.001927712,Darkest Green
710,OSAGE,-92.8106,43.2794,-0.000224551,No Color
2690,OSAGE CITY,-95.8031,38.6361,-0.00018413,No Color
670,OSHKOSH,-88.5581,44.0206,-0.005751255,No Color
1900,OSKALOOSA,-92.6467,41.3214,0.000864342,Dark Green
836,OSWEGO EAST,-76.4933,43.4622,-0.008221185,No Color
2537,OTIS,-107.8408,36.3339,-0.005645604,No Color
379,OTIS 2 NE,-123.9239,45.0333,-0.003607919,No Color
1915,OTTAWA 5SW,-88.9106,41.3283,0.000170387,No Color
1876,OTTUMWA INDUSTRIAL AP,-92.4467,41.1078,0.000202802,No Color
1721,OURAY 4 NE,-109.6422,40.1342,-0.005973025,No Color
658,OWEN 2N,-90.5545,44.98,-0.004430555,No Color
851,OWOSSO WWTP,-84.18,43.0161,-0.003092549,No Color
939,OWYHEE DAM,-117.2467,43.65,-0.002097038,No Color
827,OZARK BEACH,-93.1261,36.6597,-0.005709225,No Color
975,OZONA,-101.2061,30.7169,-0.001072569,No Color
96,PACKWOOD,-121.6744,46.6092,-0.004143862,No Color
2643,PACTOLA DAM,-103.4819,44.0622,-0.002674334,No Color
1365,PADUCAH,-88.7719,37.0683,-0.00416208,No Color
571,PAINESVILLE 4 NW,-81.2956,41.7525,-0.006152514,No Color
1252,PAINTER 2W,-75.8217,37.5831,-0.01023557,No Color
426,PAISLEY,-120.5403,42.6922,0.000198685,No Color
1132,PALACIOS MUNI AP,-96.2536,28.7247,-0.010636259,No Color
1514,PALESTINE,-87.6225,39.0028,-0.004455302,No Color
1220,PALESTINE 2 NE,-95.6039,31.7831,-0.00448633,No Color
30,PALISADE,-108.3506,39.1136,-0.001323171,No Color
835,PALISADES,-111.2167,43.35,-0.00071671,No Color
26,PALM SPRINGS,-116.5097,33.8275,-0.010555543,No Color
507,PALMDALE,-118.0939,34.5883,-0.011516151,No Color
2623,PALMDALE AP,-118.0836,34.6294,-0.008291458,No Color
37,PALMER 3 ESE,-121.8514,47.3058,-0.002319573,No Color
1054,PALMER JOB CORPS,-149.0992,61.5889,-0.011999336,No Color
278,PALOMAR MTN OBSVTRY,-116.84,33.3781,-0.004485208,No Color
1867,PANA,-89.0867,39.3686,-0.001627125,No Color
964,PANDORA,-83.9614,40.9461,-0.006182064,No Color
325,PANGUITCH,-112.4386,37.8156,0.00027422,No Color
1060,PANTHER JUNCTION,-103.2061,29.3272,-0.005246811,No Color
2470,PAOLI,-86.4858,38.5556,-0.005345831,No Color
2365,PAONIA 1 SW,-107.6236,38.8522,-0.007481377,No Color
1200,PARIS,-95.5586,33.6744,-0.007805901,No Color
1811,PARIS 2 SE,-88.2958,36.2872,-0.004823264,No Color
1603,PARIS STP,-87.6672,39.6186,-0.001262311,No Color
609,PARK FALLS DNR HQ,-90.4506,45.9336,-0.001159779,No Color
940,PARK FOREST,-87.6803,41.4947,-0.004396747,No Color
674,PARK RAPIDS MUNI AP,-95.0678,46.9006,-0.003857812,No Color
85,PARKER RSVR,-114.1708,34.2903,-0.001128028,No Color
1860,PARKERSBURG,-81.5572,39.2811,-0.006864786,No Color
1538,PARKERSBURG WOOD CO AP,-81.4392,39.345,-0.002932094,No Color
2008,PARR,NA,NA,0.001225818,Dark Green
2539,PARRISH,-82.3478,27.6089,0.002455764,Darkest Green
2442,PARSONS 2 NW,-95.2892,37.3678,0.003216765,Darkest Green
1163,PARTOUN,-113.8858,39.6308,-0.003336268,No Color
582,PASADENA,-118.1447,34.1483,-0.01272855,No Color
292,PASAMONTE,-103.7408,36.2994,-0.002177322,No Color
1938,PASCAGOULA 3 NE,-88.4781,30.3961,0.007905382,Darkest Green
219,PASO ROBLES,-120.6856,35.6278,-0.001447471,No Color
327,PASO ROBLES MUNI AP,-120.6283,35.6697,-0.003691577,No Color
943,PATHFINDER DAM,-106.8528,42.4717,-0.00537156,No Color
2116,PATUXENT RIVER NAS,-76.4167,38.3,-0.001904459,No Color
482,PAUL 1ENE,-113.7622,42.6283,-0.004562076,No Color
2239,PAULDING,-84.5919,41.1247,-0.005481218,No Color
2110,PAVILLION,-108.6942,43.2458,0.000578714,Dark Green
1933,PAW PAW 2 NW,-88.9989,41.7122,-0.001789826,No Color
2376,PAWHUSKA,-96.3472,36.6692,-0.003352773,No Color
1788,PAWNEE CITY,-96.1558,40.1217,0.003859979,Darkest Green
1258,PAYETTE,-116.9311,44.0764,-0.004396361,No Color
84,PAYSON,-111.3447,34.2325,-0.007332466,No Color
36,PEARCE - SUNSITES,-109.8378,31.9356,-0.001606083,No Color
1473,PEARSALL,-99.0897,28.8889,0.005180254,Darkest Green
1496,PECOS NM,-105.6886,35.5489,-0.006081803,No Color
2086,PEDERNAL 9 E,-105.4739,34.6153,-0.005327438,No Color
676,PELLSTON RGNL AP,-84.7928,45.5644,-0.005752868,No Color
458,PELTON DAM,-121.2506,44.7275,-0.000691535,No Color
1077,PEMBINA,-97.2417,48.9711,-0.000952683,No Color
350,PENDLETON,-118.8528,45.6906,0.002844144,Darkest Green
498,PENDLETON BR EXP STN,-118.6264,45.7206,-0.00173028,No Color
2703,PENDLETON DWTN,-118.7964,45.6703,0.010759251,Darkest Green
1769,PENSACOLA FOREST SHERMAN NAS,-87.3167,30.35,-0.003337711,No Color
1549,PENSACOLA RGNL AP,-87.1869,30.4781,-0.005958963,No Color
1902,PEORIA GTR PEORIA AP,-89.6839,40.6675,-0.005156928,No Color
985,PERU 2 WSW,-73.57,44.5658,-0.004695475,No Color
289,PETALUMA AIRPORT,-122.6078,38.2578,-0.001061664,No Color
119,PETERSBURG 1,-132.9372,56.8056,-0.007013308,No Color
1460,PETERSBURG 2 N,-98.01,48.0356,-0.003942595,No Color
811,PETOSKEY,-84.9767,45.3725,-0.00337507,No Color
980,PETRIFIED FOREST NP,-109.885,34.7994,-0.006963094,No Color
2185,PHILADELPHIA 1 WSW,-89.1303,32.7692,-0.010155198,No Color
1197,PHILADELPHIA INTL AP,-75.2311,39.8683,-0.009992004,No Color
1403,PHILIP AP,-101.6011,44.0511,-0.00441452,No Color
95,PHILIPSBURG RS,-113.3,46.3158,-0.00192449,No Color
1749,PHILLIPS,-104.4936,41.6264,-0.003395042,No Color
1753,PHILO 3 SW,-81.9167,39.8386,0.000470807,Dark Green
1669,PHILPOTT DAM 2,-80.0272,36.7764,-0.008920612,No Color
216,PHOENIX SKY HARBOR INTL AP,-112.0039,33.4278,-0.012588076,No Color
1778,PHOENIXVILLE 1 E,-75.5011,40.12,-0.005686039,No Color
404,PICABO,-114.0667,43.3086,-0.001048275,No Color
1939,PICKENS,-82.7189,34.8814,-0.002094728,No Color
1651,PICKSTOWN,-98.5325,43.0689,-0.003072197,No Color
1263,PIEDMONT RSCH STN,-78.1203,38.2322,-0.007128693,No Color
1742,PIEDMONT TRIAD INTL AP,-79.9433,36.0969,-0.006383044,No Color
2513,PIERCE 1 E,-96.1817,29.2353,-0.008801445,No Color
1441,PIERRE RGNL AP,-100.2856,44.3814,-0.001951065,No Color
368,PILOT ROCK 1 SE,-118.8253,45.4756,-0.005278597,No Color
2221,PINE BLUFF,-92.0189,34.2256,-0.001421051,No Color
2686,PINE BLUFF GRIDER FLD,-91.9347,34.175,-0.004175841,No Color
1766,PINE RIVER DAM,-94.1089,46.6694,-0.004425179,No Color
279,PINE VIEW DAM,-111.8378,41.2578,-0.002057861,No Color
208,PINEDALE,-109.8592,42.8747,-0.005682139,No Color
1581,PINEVILLE,-81.5356,37.5742,-0.007115315,No Color
1023,PINKHAM NOTCH,-71.2525,44.2581,-0.005935567,No Color
210,PINNACLES NM,-121.1822,36.4819,0.004295055,Darkest Green
2277,PINSON,-86.685,33.6906,-0.008993505,No Color
1345,PIOCHE,-114.45,37.9344,-0.004255096,No Color
760,PIPESTONE,-96.3258,44.0139,-0.002961487,No Color
1382,PISGAH FOREST 3 NE,-82.6475,35.2719,-0.005597452,No Color
578,PISMO BEACH,-120.6831,35.1597,0.003549967,Darkest Green
1136,PITTSBURGH INTL AP,-80.2144,40.4847,-0.006712413,No Color
2653,PITTSFIELD MUNI AP,-73.2892,42.4272,-0.005706501,No Color
104,PLACERVILLE IFG,-120.7333,38.7333,-0.000949757,No Color
360,PLAIN,-120.6456,47.785,0.000369692,No Color
2419,PLAINS,-102.8281,33.1869,-0.007673787,No Color
1530,PLAINS SW GA EXP STN,-84.3711,32.0467,-0.003519495,No Color
2438,PLAINVIEW,-101.7022,34.1892,-0.00525862,No Color
1560,PLAINVILLE 4WNW,-99.3808,39.245,-0.00096014,No Color
554,PLANT CITY,-82.1422,28.0236,-0.005316017,No Color
1289,PLEASANT GROVE,-111.7339,40.3675,-0.006754492,No Color
1068,PLEASANT MT 1 W,-75.4464,41.7394,-0.005996776,No Color
2108,PLEVNA,-104.5164,46.4178,-0.000764885,No Color
668,PLYMOUTH,-87.9714,43.73,-0.00495065,No Color
1277,PLYMOUTH-KINGSTON,-70.6961,41.9819,-0.0097271,No Color
302,PLYMOUTH 5 E,-76.6592,35.8722,-0.008722965,No Color
1893,POCAHONTAS,-94.6614,42.7292,-0.00083822,No Color
2206,POCAHONTAS 1,-90.9683,36.2642,-0.001590801,No Color
2683,POCATELLO 2 NE,-112.4086,42.8917,0.000570029,Dark Green
1235,POCATELLO RGNL AP,-112.5711,42.9203,-0.00278156,No Color
1133,POINT COMFORT,-96.5553,28.6575,-0.002499426,No Color
2056,POINT MUGU NF,-119.1167,34.1167,-0.002580558,No Color
1127,POKEGAMA DAM,-93.5861,47.2508,-0.000305198,No Color
491,POLEBRIDGE,-114.2842,48.7647,0.002703102,Darkest Green
1634,POLLOCK,-100.2875,45.9042,-0.001858211,No Color
