,Station,Longitude,Latitude,Ref. value,Plot Color
113,FRESNO YOSEMITE INTL AP,-119.7194,36.78,0.007118917,Yellow
204,FRIANT GOVERNMENT CAMP,-119.7072,36.9969,0.00493238,Light Yellow
1890,FT ASSINNIBOINE,-109.8014,48.4983,0.000459552,No Color
1459,FT ATKINSON,-88.8589,42.905,0.000575886,No Color
929,FT BENTON,-110.6608,47.8306,0.001502759,No Color
1261,FT BIDWELL,-120.1575,41.8714,0.001618786,No Color
1812,FT BRAGG 5 N,-123.7567,39.5092,-0.002298766,No Color
317,FT COLLINS,-105.1314,40.6147,0.010117384,Darkest Yellow
612,FT DODGE 5NNW,-94.2006,42.5836,-0.001332919,No Color
1989,FT DUCHESNE,-109.8611,40.2842,0.010410957,Darkest Yellow
2466,FT GIBSON DAM,-95.2333,35.8667,0.006589434,Yellow
1311,FT HALL 1 NNE,-112.4133,43.0428,-0.001343279,No Color
994,FT KENT,-68.6136,47.2386,0.00229064,No Color
478,FT LAUDERDALE,-80.2011,26.1019,0.00614386,Yellow
1350,FT LEWIS,-108.0514,37.2308,0.002095052,No Color
1828,FT MADISON,-91.3339,40.6222,0.005393396,Light Yellow
1410,FT MEADE,-103.4775,44.41,0.003809925,No Color
454,FT MORGAN,-103.8156,40.26,0.002425206,No Color
331,FT MYERS PAGE FLD AP,-81.8614,26.585,0.005112703,Light Yellow
757,FT PECK PWR PLT,-106.4117,48.0119,0.004224271,Light Yellow
2182,FT PIERCE,-80.3508,27.4419,0.004752719,Light Yellow
1597,FT ROBINSON,-103.4617,42.6656,0.002292983,No Color
2382,FT SCOTT,-94.7086,37.8428,-0.001456377,No Color
2117,FT SMITH RGNL AP,-94.3625,35.3331,0.007315997,Yellow
1186,FT STOCKTON,-102.9153,30.9072,0.009296422,Dark Yellow
596,FT VALLEY,-111.7428,35.2681,0.00597148,Light Yellow
946,FT WAYNE INTL AP,-85.2064,40.9706,0.003026364,No Color
2654,FT WORTH NAS,-97.45,32.7667,0.007546686,Yellow
770,FULLERTON 1 ESE,-98.4,46.1581,0.002973465,No Color
2295,FULTON 3 W,-88.4569,34.2614,0.00306151,No Color
1799,FULTON L&D #13,-90.1544,41.8978,5.42E-05,No Color
2245,GADSDEN,-85.9878,34.0219,0.010206371,Darkest Yellow
2004,GAGE AP,-99.7689,36.2967,0.002249683,No Color
2286,GAINESVILLE LOCK,-88.1342,32.8347,0.004507746,Light Yellow
2148,GALAX RADIO WBRF,-80.9139,36.6633,0.00204939,No Color
1547,GALLIPOLIS,-82.1822,38.8203,0.003071127,No Color
2385,GANADO,-109.5661,35.7164,0.007717825,Yellow
1361,GARDEN CITY EXP STA,-100.8122,37.9931,0.006001981,Light Yellow
1234,GARDEN CITY RGNL AP,-100.7247,37.9272,0.00232876,No Color
24,GARDEN VALLEY,-115.9694,44.1011,0.001691628,No Color
2463,GARNETT 1 E,-95.2178,38.28,0.000814683,No Color
2072,GASCON,-105.4481,35.8917,0.003474886,No Color
2200,GASSAWAY,-80.7672,38.665,0.003809779,No Color
2124,GASTONIA,-81.1433,35.2656,0.005031383,Light Yellow
970,GATE,-100.0569,36.85,-0.000508724,No Color
2439,GATESVILLE,-97.7019,31.4144,0.005324171,Light Yellow
2074,GATEWAY,-108.9722,38.6825,0.007380219,Yellow
2183,GATLINBURG 2 SW,-83.5369,35.6878,0.003781522,No Color
684,GAYLORD,-94.2208,44.5564,0.001354852,No Color
1608,GENEVA,-97.5964,40.5314,0.004007697,Light Yellow
1630,GENOA 2 W,-97.7644,41.4514,0.005825353,Light Yellow
1479,GENOA DAM 8,-91.2294,43.5706,0.006287689,Yellow
2650,GERLACH,-119.3514,40.655,0.005515115,Light Yellow
1487,GERMANTOWN,-88.1222,43.2389,0.004011447,Light Yellow
832,GETTYSBURG,-99.9403,45.0194,0.000537241,No Color
1839,GIBSON DAM,-112.7536,47.6017,-0.001503442,No Color
193,GILA BEND,-112.7131,32.9481,0.009374312,Darkest Yellow
287,GILA HOT SPRINGS,-108.2075,33.1975,0.004667015,Light Yellow
1338,GILBERT,-92.7147,35.9914,0.003950718,Light Yellow
1909,GILDFORD,-110.3022,48.5653,-4.15E-05,No Color
1564,GILLETTE 4SE,-105.4919,44.2644,0.003081986,No Color
2105,GLAD VALLEY 2 W,-101.81,45.4178,-0.001220677,No Color
1169,GLADWIN,-84.4908,43.9758,0.001354832,No Color
2702,GLASGOW #2,-106.6383,48.1925,-0.009922232,No Color
926,GLASGOW INTL AP,-106.6213,48.2138,0.002489168,No Color
1654,GLEN ST MARY 1 W,-82.1856,30.2717,0.001186738,No Color
175,GLENBROOK,-119.9411,39.0753,0.000723274,No Color
1387,GLENDIVE,-104.7183,47.1064,0.002875999,No Color
28,GLENNVILLE,-118.7006,35.7269,0.001296695,No Color
912,GLENNVILLE 3NW,-81.9522,31.9881,0.003659663,No Color
1377,GLENROCK 5 ESE,-105.7878,42.8267,-0.000510343,No Color
928,GLENS FALLS AP,-73.6167,43.35,0.004803852,Light Yellow
1193,GLENS FALLS FARM,-73.6781,43.3247,0.003218275,No Color
1994,GLENVILLE,-80.8325,38.9339,0.011158994,Darkest Yellow
2666,GLENWOOD 2 WNW,-95.4392,45.6583,0.002939448,No Color
1955,GLENWOOD SPGS #2,-107.3172,39.5181,0.007282744,Yellow
2489,GOLD BEACH RS,-124.4242,42.4036,0.003176997,No Color
1865,GOLDBUTTE 7 N,-111.3994,48.9761,0.001909219,No Color
2636,GOLDENDALE,-120.8428,45.8081,0.003133898,No Color
2323,GOLIAD,-97.385,28.6617,0.005848537,Light Yellow
1586,GOODLAND,-101.7,39.3669,0.005141467,Light Yellow
2002,GOODWELL RSCH STN,-101.6181,36.5914,0.0038691,No Color
1515,GORDON,-91.8047,46.245,0.002536293,No Color
2637,GORDON 6N,-102.2036,42.8947,0.002470874,No Color
1372,GOSHEN 3SW,-85.8825,41.5575,0.003254041,No Color
1583,GOTHENBURG,-100.1514,40.9394,0.002629164,No Color
809,GOUVERNEUR 3 NW,-75.5122,44.3539,0.00067443,No Color
568,GOVERNMENT CAMP,-121.7417,45.3014,0.00246876,No Color
493,GRACE,-111.7275,42.5872,0.005411645,Light Yellow
2416,GRAHAM,-98.5669,33.1203,0.002446087,No Color
2578,GRAN QUIVIRA NATL MON,-106.0931,34.2594,0.008024965,Dark Yellow
2091,GRAND COTEAU,-92.0442,30.4183,0.004456952,Light Yellow
627,GRAND FORKS INTL AP,-97.1839,47.9428,0.004367058,Light Yellow
1648,GRAND FORKS UNIV NWS,-97.0981,47.9217,0.001705289,No Color
1657,GRAND ISLAND AP,-98.3136,40.9611,0.004782618,Light Yellow
1861,GRAND JUNCTION WALKER FLD,-108.54,39.1342,-2.01E-05,No Color
534,GRAND LAKE 1 NW,-105.8322,40.2669,0.010279598,Darkest Yellow
842,GRAND LAKE 6 SSW,-105.8667,40.185,0.008108599,Dark Yellow
699,GRAND MEADOW,-92.5644,43.7047,-0.000302276,No Color
2613,GRAND PORTAGE,-89.6908,47.9711,0.004919811,Light Yellow
1715,GRAND RPDS FOREST LAB,-93.4975,47.2436,0.005065203,Light Yellow
1722,GRANDFATHER MTN,-81.8311,36.0956,0.0046977,Light Yellow
56,GRANGEVILLE,-116.1175,45.9414,0.006398556,Yellow
18,GRANT GROVE,-118.9631,36.7394,0.005149293,Light Yellow
2073,GRANTS MILAN MUNI AP,-107.8992,35.1664,0.010805701,Darkest Yellow
394,GRANTS PASS,-123.3236,42.4244,0.000985449,No Color
1736,GRANTSBURG,-92.6886,45.7728,0.006112933,Yellow
2125,GRANTSVILLE 1ESE,-81.0844,38.91,0.003603343,No Color
2547,GRAPEVINE DAM,-97.0553,32.9506,0.006682145,Yellow
512,GRASS RANGE,-108.8031,47.0258,0.002773806,No Color
101,GRATON,-122.8647,38.4306,0.004395319,Light Yellow
1401,GRAVETTE,-94.4481,36.4261,0.005345966,Light Yellow
742,GRAYLAND,NA,NA,0.004258984,Light Yellow
950,GREAT BEND,-98.7803,38.3758,0.000657814,No Color
2714,GREAT FALLS 16ST,-111.2781,47.4883,-0.01050339,No Color
763,GREAT FALLS INTL AP,-111.3822,47.4733,-0.002017736,No Color
1720,GREAT SAND DUNES NM,-105.5119,37.7333,0.002796764,No Color
2483,GREELEY,-98.5331,41.5461,-0.002800445,No Color
1074,GREEN BAY,-88.1111,44.4983,0.007060926,Yellow
488,GREEN RIVER,-109.4703,41.5167,0.008653491,Dark Yellow
1790,GREENCASTLE 1 W,-86.8767,39.6439,-0.001916721,No Color
1342,GREENEVILLE EXP STN,-82.8436,36.1056,-0.001601819,No Color
2303,GREENPORT PWR HOUSE,-72.3731,41.1019,0.007478343,Yellow
1678,GREENSBORO WTP,-79.8047,36.0811,0.007873615,Yellow
1195,GREENVILLE KGVL RADIO,-96.0983,33.1678,0.004770693,Light Yellow
1524,GREENVILLE WTP,-84.65,40.1,0.003890741,Light Yellow
565,GREENWOOD LEFLORE AP,-90.0867,33.4964,0.00099603,No Color
1638,GREGORY,-99.4339,43.2356,0.000969857,No Color
2290,GRENADA,-89.8136,33.7608,-0.001368988,No Color
2409,GRENVILLE,-103.6192,36.5939,0.004495392,Light Yellow
1882,GRIGGSVILLE,-90.7086,39.7378,-0.000587731,No Color
1907,GRINNELL 3 SW,-92.7489,41.7203,0.004320828,Light Yellow
432,GRIZZLY,-120.9389,44.5175,0.0021616,No Color
1135,GROSSE POINTE FARMS,-82.8892,42.4078,-0.000542271,No Color
1,GROUSE,-113.5472,43.7186,0.008067826,Dark Yellow
621,GRUNDY CTR,-92.7594,42.3647,0.003565676,No Color
2500,GUAM INTL AP,144.7961,13.4836,0.023409164,Darkest Yellow
2568,GUAYAMA 2E,-66.0875,17.9783,0.003383051,No Color
1043,GULKANA AP,-145.4589,62.1592,0.002984486,No Color
1748,GULL LAKE DAM,-94.3608,46.4119,0.003005173,No Color
1674,GULL LK BIOLOGICAL STN,-85.3828,42.3833,0.0070018,Yellow
86,GUNNISON 3SW,-106.9672,38.5253,0.002339234,No Color
2553,GUNTERSVILLE,-86.3297,34.3344,0.004073758,Light Yellow
2597,GURABO SUBSTN,-65.9922,18.2583,0.008969561,Dark Yellow
1192,GUSTAVUS,-135.7089,58.4111,-0.003092916,No Color
2363,GUTHRIE 5S,-97.395,35.8161,-0.000812189,No Color
777,GUTHRIE CTR,-94.4972,41.6686,0.002007138,No Color
1509,GUTTENBERG L&D 10,-91.0958,42.7858,0.003503886,No Color
2080,HACHITA,-108.3247,31.9175,0.012091764,Darkest Yellow
2582,HACKBERRY 8 SSW,-93.4019,29.8894,0.008519311,Dark Yellow
1676,HAIWEE,-117.9528,36.1389,0.007089435,Yellow
875,HALE LOUD DAM,-83.7217,44.4633,0.00398179,Light Yellow
743,HALEAKALA RS 338,NA,NA,0.007107352,Yellow
2266,HALEYVILLE,-87.6353,34.2314,0.007539386,Yellow
447,HALF MOON BAY,-122.4433,37.4725,0.000385917,No Color
225,HALFWAY,-117.1094,44.8772,0.00598807,Light Yellow
2535,HALLETTSVILLE 2 N,-96.9397,29.4706,0.001847632,No Color
1550,HALLOCK,-96.9406,48.7714,0.002677016,No Color
2699,HAMBURG,-75.9914,40.5511,0.009462873,Darkest Yellow
2468,HAMER 4 NW,-112.2642,43.9664,0.005179741,Light Yellow
1356,HAMILTON 2W,-94.0347,39.7425,-0.000775853,No Color
1873,HAMLET,-79.6922,34.8872,0.005753545,Light Yellow
1677,HAMLIN,-82.1114,38.2794,0.008448979,Dark Yellow
1218,HAMMONTON 1 NE,-74.8072,39.6442,0.005867238,Light Yellow
2548,HANA AP 355,-156.0153,20.7947,0.002545121,No Color
715,HANCOCK EXP FARM,-89.5358,44.1186,0.002258302,No Color
1536,HANCOCK HOUGHTON CO AP,-88.4889,47.1686,0.002939292,No Color
188,HANFORD 1 S,-119.6369,36.3158,0.004444116,Light Yellow
1640,HANNIBAL WTR WKS,-91.3719,39.7233,0.001734168,No Color
103,HAPPY CAMP RS,NA,NA,-0.004006163,No Color
895,HARBOR BEACH 1 SSE,-82.6428,43.8322,0.001479664,No Color
1447,HARDIN,-107.6092,45.7317,0.011980642,Darkest Yellow
2368,HARLAN 1ESE,-95.2875,41.6403,0.000689317,No Color
1025,HARLINGEN,-97.6728,26.2028,0.009707389,Darkest Yellow
553,HARLOWTON,-109.8311,46.4328,0.003808713,No Color
1352,HARRISBURG,-88.5244,37.7408,-0.004486466,No Color
1315,HARRISBURG CPTL CY AP,-76.8514,40.2172,0.006309846,Yellow
2237,HARRISON BOONE CO AP,-93.1567,36.2667,0.004307619,Light Yellow
511,HART 3 WSW,-86.4239,43.6747,0.000535549,No Color
115,HART MTN REFUGE,-119.6556,42.5483,0.00364115,No Color
920,HARTFORD 2 W,-88.4114,43.3311,0.000825593,No Color
806,HARTFORD BRADLEY INTL AP,-72.6825,41.9381,0.003024265,No Color
1233,HARTFORD BRAINARD FLD,-72.6506,41.7361,0.00767489,Yellow
1153,HARTFORD CITY 4 ESE,-85.2892,40.4356,0.005038438,Light Yellow
613,HARTINGTON,-97.2608,42.6167,-0.000370826,No Color
145,HARTLINE,-119.1111,47.6856,0.000903211,No Color
2190,HARTWELL,-82.93,34.3519,-0.007097607,No Color
2380,HASKELL,-99.7456,33.1578,0.00334554,No Color
2572,HASTINGS 4N,-98.3836,40.6472,0.000726778,No Color
146,HAT CREEK,-121.5433,40.9317,0.001690967,No Color
2301,HATTIESBURG 5SW,-89.3392,31.2547,0.002710222,No Color
62,HATTON 9 SE,NA,NA,0.006507011,Yellow
75,HAUGAN 1 W,-115.4225,47.3889,-0.003715773,No Color
1009,HAVERHILL,-71.0603,42.7594,-0.00147951,No Color
410,HAWAII VOL NP HQ 54,-155.2561,19.4297,0.003798073,No Color
641,HAWARDEN,-96.485,43.0031,-0.000662924,No Color
1906,HAWKINSVILLE,-83.4681,32.2842,0.006914285,Yellow
755,HAWLEY 1 E,-75.1653,41.4764,0.004312472,Light Yellow
45,HAYDEN,-107.2547,40.4928,0.008130319,Dark Yellow
1662,HAYES CENTER 1NW,-101.0344,40.5233,0.002894946,No Color
66,HAYFIELD PUMPING PLT,-115.6289,33.7044,0.005319762,Light Yellow
1324,HAYS 1 S,-99.3358,38.8586,0.004544904,Light Yellow
2242,HEADLAND,-85.3397,31.3625,0.003237652,No Color
34,HEADWORKS PORTLAND WTR,-122.1547,45.4486,0.001290463,No Color
1182,HEALDTON 3 E,-97.4203,34.2333,-0.00031495,No Color
524,HEBER BLACK MESA RS,-110.5581,34.3925,0.005713918,Light Yellow
295,HEBGEN DAM,-111.3392,44.8667,0.005129571,Light Yellow
1796,HEFLIN,-85.6006,33.6483,0.004919339,Light Yellow
2033,HELEN,-83.7261,34.6997,0.005619752,Light Yellow
1017,HELENA 1 SSE,-98.2661,36.5381,0.003443261,No Color
841,HELENA RGNL AP,-111.9636,46.6056,0.007076764,Yellow
1154,HEMLOCK,-77.6083,42.7742,0.008243623,Dark Yellow
2383,HENDERSON,-94.7964,32.1808,0.00737254,Yellow
1649,HENDERSON 2 NNW,-78.4119,36.3481,0.004114105,Light Yellow
2292,HENDERSON 8 SSW,-87.6456,37.7558,0.00303732,No Color
1998,HENDERSONVILLE 1 NE,-82.4492,35.3297,0.007105898,Yellow
230,HENSHAW DAM,-116.7614,33.2372,0.000814249,No Color
408,HEPPNER,-119.5639,45.3653,0.004177879,Light Yellow
2395,HEREFORD,-102.4003,34.8172,0.005137595,Light Yellow
1006,HERINGTON,-96.9494,38.6656,-0.000155783,No Color
558,HERMISTON 1 SE,-119.2636,45.8289,0.006862231,Yellow
2,HERMIT 7 ESE,-107.1097,37.7717,0.007273349,Yellow
2212,HERNANDO,-90.0103,34.8039,0.006648932,Yellow
886,HERON 2 NW,-116.0014,48.08,0.005240089,Light Yellow
474,HESPERIA 4 WNW,-86.1056,43.5908,0.003096452,No Color
352,HIALEAH,-80.2858,25.8175,0.00796645,Yellow
528,HICKORY FAA AP,-81.3819,35.7425,0.006134174,Yellow
1423,HICKORY FLAT,-89.1911,34.6189,-0.001787558,No Color
1776,HIGH POINT,-79.9722,35.9672,0.004421165,Light Yellow
1149,HIGH SPRINGS,-82.5972,29.8286,-0.00113657,No Color
2524,HIGHLANDS,-83.1983,35.0567,-0.004435575,No Color
1688,HIGHMORE 1 W,-99.455,44.5222,0.000559408,No Color
1221,HIGHTSTOWN 2 W,-74.5642,40.265,0.003837694,No Color
1593,HILL CITY MUNI AP,-99.8297,39.3756,0.004013503,Light Yellow
648,HILLSBORO 3 N,-97.0664,47.4389,0.002305145,No Color
915,HILLSDALE,-84.6411,41.9353,0.004505447,Light Yellow
813,HILO INTL AP,-155.0531,19.7192,-0.001878371,No Color
143,HIRAM,-81.0133,41.3072,-0.000686973,No Color
2369,HOBART MUNI AP,-99.0525,34.9894,0.003441765,No Color
2426,HOBBS,-103.1314,32.7264,0.000941906,No Color
1755,HOGSETT R.C. BYRD DAM,-82.1836,38.6844,0.008449562,Dark Yellow
656,HOLCOMBE,-91.1269,45.2236,-0.001151647,No Color
1559,HOLDREGE,-99.3803,40.4517,-0.000272628,No Color
1971,HOLLAND 1 E,-76.7683,36.6831,0.003982255,Light Yellow
870,HOLLAND WTP,-86.205,42.7989,0.006842728,Yellow
1253,HOLLY,-102.1317,38.0517,0.004991921,Light Yellow
2109,HOLTER DAM,-112.0122,46.9914,0.001563113,No Color
2372,HOLTON,-95.755,39.4578,0.00331582,No Color
1959,HOMER 1N,-93.0625,32.81,0.00150776,No Color
8,HOMER AP,-151.4908,59.6419,0.006323225,Yellow
2257,HOMERVILLE 5 N,-82.8003,31.0767,-0.0024703,No Color
2655,HONDO,-99.1383,29.3364,0.004630255,Light Yellow
891,HONOLULU INTL AP,-157.9294,21.3239,0.008145768,Dark Yellow
214,HOOD RIVER EXP STN,-121.5175,45.6847,0.004647239,Light Yellow
1247,HOOKER,-101.2103,36.865,0.004036159,Light Yellow
1942,HOOPESTON,-87.685,40.4664,0.002180067,No Color
2135,HOPE 3 NE,-93.5561,33.7089,0.005508817,Light Yellow
1855,HOPKINSVILLE,-87.5206,36.8492,0.007227776,Yellow
1476,HOQUIAM BOWERMAN AP,-123.9303,46.9728,0.002770197,No Color
2436,HORDS CREEK DAM,-99.5606,31.8456,0.000740627,No Color
1298,HORTON,-95.52,39.6678,-0.000292164,No Color
1629,HOT SPRINGS,-79.8317,37.9969,0.003883579,Light Yellow
2330,HOT SPRINGS 1 NNE,-93.0486,34.5128,0.000487266,No Color
576,HOUGHTON LAKE 6 WSW,-84.8922,44.3119,0.003009911,No Color
1024,HOULTON INTL AP,-67.7928,46.1236,0.004246231,Light Yellow
1081,HOUMA,-90.8161,29.6408,0.005425595,Light Yellow
1048,HOUSTON HOBBY AP,-95.2819,29.6381,0.007810894,Yellow
1974,HOVENWEEP NM,-109.075,37.3858,0.006491477,Yellow
1668,HOWARD,-97.5242,44.0122,0.002985941,No Color
1768,HOXIE,-100.4397,39.3533,-0.001951098,No Color
1231,HUDSON COR.FACILITY,-73.8,42.25,0.007172536,Yellow
2101,HUGOTON,-101.34,37.1639,9.97E-05,No Color
1138,HULAH DAM,-96.1,36.9167,0.003781168,No Color
2659,HULETT,-104.6028,44.6856,9.45E-05,No Color
536,HUNGRY HORSE DAM,-114.0217,48.3425,0.002092811,No Color
236,HUNTINGTON,-117.255,44.3564,0.000480743,No Color
340,HUNTLEY EXP STN,-108.2444,45.9228,0.00472478,Light Yellow
1714,HUNTSVILLE INTL AP,-86.7861,34.6439,0.005002913,Light Yellow
1131,HURON RGNL AP,-98.2231,44.3981,0.004618306,Light Yellow
1519,HUTCHINSON 10 SW,-98.0297,37.9311,-0.001681579,No Color
1827,HYSHAM,-107.2278,46.2942,0.005721654,Light Yellow
750,HYSHAM 25 SSE,-107.1375,45.9353,0.006210191,Yellow
2541,IBAPAH,-113.9886,40.0378,0.007117182,Yellow
14,ICE HARBOR DAM,-118.8786,46.2447,0.002974706,No Color
2038,IDABEL,-94.8278,33.9336,-0.001593038,No Color
21,IDAHO CITY,-115.8319,43.8383,-0.004106518,No Color
1288,IDAHO FALLS - KIFI,-112.0125,43.5139,0.005417568,Light Yellow
1408,IDAHO FALLS 46 W,-112.9422,43.5317,0.005398942,Light Yellow
1318,IDAHO FALLS FANNING FLD,-112.0672,43.5164,0.006429059,Yellow
151,IDYLLWILD FIRE DEPT,-116.7067,33.7572,0.008716646,Dark Yellow
409,ILIAMNA AP,-154.9089,59.7494,0.00321557,No Color
243,IMLAY,-118.1631,40.6564,-0.00513907,No Color
422,IMPERIAL BEACH REAM FLD NAS,-117.1167,32.5667,0.001450539,No Color
2647,IMPERIAL MUNI AP,-101.62,40.51,0.007283042,Yellow
2287,INDEPENDENCE 1W,-89.8214,34.6989,0.002071108,No Color
1535,INDIAN LAKE 2SW,-74.2692,43.755,0.006524728,Yellow
1205,INDIAN MILLS 2 W,-74.7883,39.8144,0.009513478,Darkest Yellow
1578,INDIANA 3 SE,-79.1186,40.5972,0.006885314,Yellow
1355,INDIANAPOLIS,-86.2803,39.7075,0.003753173,No Color
1819,INDIANAPOLIS SE SIDE,-86.0678,39.7164,-0.00048999,No Color
1424,INDIANOLA 2W,-93.6481,41.3656,-0.00279187,No Color
2061,INDIO FIRE STN,-116.2153,33.7086,0.007649538,Yellow
844,INGOMAR 14 NE,-107.2078,46.7392,0.002513602,No Color
942,INTERIOR 3 NE,-101.9414,43.7483,0.002720556,No Color
1111,INTL FALLS INTL AP,-93.3981,48.5614,0.003006804,No Color
1216,INVERNESS 3 SE,-82.3125,28.8028,-0.002406897,No Color
2381,IOLA 1 W,-95.4242,37.9233,-0.001668952,No Color
1765,IONIA 2SSW,-85.0778,42.9531,0.003245937,No Color
1451,IOWA CITY,-91.505,41.6092,0.004234712,Light Yellow
629,IOWA FALLS,-93.2536,42.5189,0.001793403,No Color
630,IPSWICH,-99.0383,45.4478,0.001284258,No Color
712,IRON MT KINGSFORD WWTP,-88.0842,45.7858,0.004170032,Light Yellow
233,IRON MTN,-115.1219,34.1472,0.007450696,Yellow
1075,IRONWOOD,-90.1892,46.4656,0.000799596,No Color
2066,ISABELA SUBSTN,-67.0525,18.4653,0.012288736,Darkest Yellow
702,ITASCA UNIV OF MINN,-95.1919,47.2256,0.000855561,No Color
978,ITHACA CORNELL UNIV,-76.4492,42.4492,0.004898999,Light Yellow
972,JACKMAN,-70.2583,45.6275,0.003871137,No Color
1306,JACKSBORO,-98.1561,33.2206,-0.002371206,No Color
1675,JACKSON 3 NW,-82.7078,39.08,0.00559047,Light Yellow
2225,JACKSON EXP STN,-88.8456,35.6214,0.008448649,Dark Yellow
1924,JACKSON MCKELLAR AP,-88.9167,35.5931,0.002168822,No Color
1707,JACKSON REYNOLDS FLD,-84.4667,42.2667,0.001902309,No Color
1991,JACKSON SPRINGS 5 WNW,-79.6772,35.1858,0.003890802,Light Yellow
2036,JACKSONVILLE,-81.7019,30.4844,4.25E-05,No Color
876,JACKSONVILLE 2E,-90.2153,39.7353,0.00179261,No Color
364,JACKSONVILLE BEACH,-81.3928,30.2875,0.005867191,Light Yellow
481,JACKSONVILLE NAS,-81.6667,30.2333,0.010264295,Darkest Yellow
1098,JAL,-103.1872,32.1103,0.001823742,No Color
1522,JAMESTOWN 2 NW,-80.4681,41.4992,0.004566899,Light Yellow
726,JAMESTOWN MUNI AP,-98.6692,46.9258,0.0031443,No Color
1390,JAMESTOWN STATE HOSP,-98.685,46.8844,0.000723653,No Color
1903,JASPER 1 NNW,-84.4461,34.4758,0.001992557,No Color
1072,JEANERETTE 5 NW,-91.7108,29.9592,0.006941345,Yellow
2306,JEFFERSON 2 E,-81.4286,36.4161,-0.000173317,No Color
2013,JEFFERSON CITY WTP,-92.1825,38.5853,0.004344582,Light Yellow
242,JEMEZ SPRINGS,-106.6872,35.7783,-0.000158524,No Color
1947,JENNINGS,-92.6642,30.2003,0.002697871,No Color
369,JENSEN,-109.3464,40.3611,0.00943052,Darkest Yellow
40,JEROME,-114.5192,42.7325,0.002358907,No Color
766,JERSEYVILLE 2 SW,-90.3431,39.1025,0.003541662,No Color
148,JESS VALLEY,-120.2947,41.2683,0.001960695,No Color
1117,JESUP 8 S,-81.8628,31.5075,-0.001322634,No Color
283,JOHN DAY,-118.9594,44.4233,0.002057058,No Color
2174,JOHN H KERR DAM,-78.3011,36.6003,0.011380214,Darkest Yellow
1622,JOHN MARTIN DAM,-102.9297,38.0633,0.001310562,No Color
1844,JOHNSTON 4 SW,-81.8467,33.7775,0.001404903,No Color
1296,JONESBORO,-67.6494,44.6453,0.006747848,Yellow
1854,JONESBORO 2 NE,-90.6589,35.8489,0.001967219,No Color
812,JOPLIN,-110.7669,48.5617,0.005320204,Light Yellow
2296,JOPLIN REGIONAL AIRPORT,-94.5022,37.1467,0.003078468,No Color
513,JORDAN,-106.9103,47.3144,0.002195555,No Color
1732,JORDAN 1SSW,-93.6356,44.65,0.004926507,Light Yellow
2016,JORNADA EXP RANGE,-106.7403,32.6161,-0.000127644,No Color
1611,JULESBURG,-102.2706,40.9867,0.003592474,No Color
108,JUNCOS 1 SE,-65.9114,18.2264,0.012135127,Darkest Yellow
1123,JUNCTION 4SSW,-99.8045,30.4453,-0.003999141,No Color
2680,JUNCTION KIMBLE CO AP,-99.7664,30.5108,0.005883053,Light Yellow
213,JUNEAU INTL AP,-134.5639,58.3567,0.008244401,Dark Yellow
1038,KAHULUI AP,-156.4286,20.8997,0.004318292,Light Yellow
2037,KAILUA 446,NA,NA,-0.022940956,No Color
2063,KAINALIU 73.2,-155.9258,19.5336,-0.003811003,No Color
573,KALISPELL GLACIER AP,-114.2636,48.3042,0.004390791,Light Yellow
2048,KAMAS,-111.2822,40.6439,0.006727788,Yellow
42,KANAB,-112.5367,37.0286,0.006379344,Yellow
1213,KANALOHULUHULU 1075,-159.6586,22.1297,-0.001976187,No Color
1701,KANE 1NNE,-78.8036,41.6767,0.00213812,No Color
2491,KANEOHE BAY MCAS,NA,NA,-0.002476821,No Color
988,KANOPOLIS LAKE,-97.9597,38.6078,0.005306865,Light Yellow
2688,KANSAS CITY DOWNTOWN AP,-94.5969,39.1208,0.003822718,No Color
1491,KASSLER,-105.0953,39.49,0.002492163,No Color
2001,KAYCEE,-106.6375,43.7144,0.004310523,Light Yellow
2543,KEARNEY 4 NE,-99.0133,40.7258,0.003622189,No Color
748,KEENE,-72.3247,42.9389,0.000232724,No Color
2102,KEENE 3S,-102.9208,47.8967,0.003738012,No Color
2562,KEISER,-90.0964,35.6872,0.009171361,Dark Yellow
2305,KEMMERER 2N,-110.5328,41.8172,-0.003598466,No Color
1159,KENAI MUNI AP,-151.2392,60.5797,0.00503952,Light Yellow
1465,KENMARE 1 WSW,-102.0975,48.6692,0.003558359,No Color
525,KENNEBEC,-99.8628,43.9072,0.003081512,No Color
2188,KENNETT RADIO KBOA,-90.075,36.2253,0.002391372,No Color
562,KENNEWICK,-119.1011,46.2111,0.004376237,Light Yellow
1904,KENOSHA,-87.8156,42.5608,0.007820312,Yellow
218,KENT,-122.2433,47.4172,0.006630321,Yellow
916,KENTFIELD,-122.5447,37.9567,0.004853235,Light Yellow
606,KEO,-91.9928,34.6033,0.005739531,Light Yellow
1360,KEOKUK LOCK DAM 19,-91.375,40.3967,-0.001449526,No Color
1870,KEOSAUQUA,-91.9683,40.7275,0.004428357,Light Yellow
136,KETCHIKAN INTL AP,-131.7117,55.3567,-0.003901628,No Color
828,KEWANEE 1 E,-89.8997,41.2428,-0.002851946,No Color
624,KEWAUNEE,-87.505,44.4628,0.002003542,No Color
461,KEY WEST INTL AP,-81.7522,24.555,0.00354149,No Color
508,KEY WEST NAS,-81.6833,24.5833,0.003830038,No Color
2712,KILAUEA 1134,-159.4044,22.2139,-0.033898036,No Color
